"date","time","longitude","latitude"
"2017-04-23","13:02:51",-32.391571,-3.81847
"2017-04-23","13:03:02",-32.391571,-3.81847
"2017-04-23","13:03:13",-32.391571,-3.81847
"2017-04-23","13:03:24",-32.391571,-3.81847
"2017-04-23","13:03:35",-32.391571,-3.81847
"2017-04-23","13:03:46",-32.391571,-3.81847
"2017-04-23","13:03:57",-32.391571,-3.81847
"2017-04-23","13:04:08",-32.391571,-3.81847
"2017-04-23","13:04:19",-32.391571,-3.81847
"2017-04-23","13:04:30",-32.391571,-3.81847
"2017-04-23","13:04:41",-32.391571,-3.81847
"2017-04-23","13:04:52",-32.391571,-3.81847
"2017-04-23","13:05:03",-32.391571,-3.81847
"2017-04-23","13:05:14",-32.391571,-3.81847
"2017-04-23","13:05:25",-32.391571,-3.81847
"2017-04-23","13:05:36",-32.391571,-3.81847
"2017-04-23","13:05:47",-32.391571,-3.81847
"2017-04-23","13:05:58",-32.391571,-3.81847
"2017-04-23","13:06:09",-32.391571,-3.81847
"2017-04-23","13:06:20",-32.391571,-3.81847
"2017-04-23","13:06:31",-32.391571,-3.81847
"2017-04-23","13:06:42",-32.391571,-3.81847
"2017-04-23","13:06:53",-32.391571,-3.81847
"2017-04-23","13:07:04",-32.391571,-3.81847
"2017-04-23","13:07:15",-32.391571,-3.81847
"2017-04-23","13:07:26",-32.391571,-3.81847
"2017-04-23","13:07:37",-32.391571,-3.81847
"2017-04-23","13:07:48",-32.391571,-3.81847
"2017-04-23","13:07:59",-32.391571,-3.81847
"2017-04-23","13:08:10",-32.391571,-3.81847
"2017-04-23","13:08:21",-32.391571,-3.81847
"2017-04-23","13:08:32",-32.391571,-3.81847
"2017-04-23","13:08:43",-32.391571,-3.81847
"2017-04-23","13:08:54",-32.391571,-3.81847
"2017-04-23","13:09:05",-32.391571,-3.81847
"2017-04-23","13:09:16",-32.391571,-3.81847
"2017-04-23","13:09:27",-32.391571,-3.81847
"2017-04-23","13:09:38",-32.391571,-3.81847
"2017-04-23","13:09:49",-32.391571,-3.81847
"2017-04-23","13:10:00",-32.391571,-3.81847
"2017-04-23","13:10:11",-32.391571,-3.81847
"2017-04-23","13:10:22",-32.391571,-3.81847
"2017-04-23","13:10:33",-32.391571,-3.81847
"2017-04-23","13:10:44",-32.391571,-3.81847
"2017-04-23","13:10:55",-32.391571,-3.81847
"2017-04-23","13:11:06",-32.391571,-3.81847
"2017-04-23","13:11:17",-32.391571,-3.81847
"2017-04-23","13:11:28",-32.391571,-3.81847
"2017-04-23","13:11:39",-32.391571,-3.81847
"2017-04-23","13:11:50",-32.391571,-3.81847
"2017-04-23","13:12:01",-32.391571,-3.81847
"2017-04-23","13:12:12",-32.391571,-3.81847
"2017-04-23","13:12:23",-32.391571,-3.81847
"2017-04-23","13:12:34",-32.391571,-3.81847
"2017-04-23","13:12:45",-32.391571,-3.81847
"2017-04-23","13:12:56",-32.391571,-3.81847
"2017-04-23","13:13:07",-32.391571,-3.81847
"2017-04-23","13:13:18",-32.391571,-3.81847
"2017-04-23","13:13:29",-32.391571,-3.81847
"2017-04-23","13:13:40",-32.391571,-3.81847
"2017-04-23","13:13:51",-32.391571,-3.81847
"2017-04-23","13:14:02",-32.391571,-3.81847
"2017-04-23","13:14:13",-32.391571,-3.81847
"2017-04-23","13:14:24",-32.391571,-3.81847
"2017-04-23","13:14:35",-32.391571,-3.81847
"2017-04-23","13:14:46",-32.391571,-3.81847
"2017-04-23","13:14:57",-32.391571,-3.81847
"2017-04-23","13:15:08",-32.391571,-3.81847
"2017-04-23","13:15:19",-32.391571,-3.81847
"2017-04-23","13:15:30",-32.391571,-3.81847
"2017-04-23","13:15:41",-32.391571,-3.81847
"2017-04-23","13:15:52",-32.391571,-3.81847
"2017-04-23","13:16:03",-32.391571,-3.81847
"2017-04-23","13:16:14",-32.391571,-3.81847
"2017-04-23","13:16:25",-32.391571,-3.81847
"2017-04-23","13:16:36",-32.391571,-3.81847
"2017-04-23","13:16:47",-32.391571,-3.81847
"2017-04-23","13:16:58",-32.391571,-3.81847
"2017-04-23","13:17:09",-32.391571,-3.81847
"2017-04-23","13:17:20",-32.391571,-3.81847
"2017-04-23","13:17:31",-32.391571,-3.81847
"2017-04-23","13:17:42",-32.391571,-3.81847
"2017-04-23","13:17:53",-32.391571,-3.81847
"2017-04-23","13:18:04",-32.391571,-3.81847
"2017-04-23","13:18:15",-32.391571,-3.81847
"2017-04-23","13:18:26",-32.391571,-3.81847
"2017-04-23","13:18:37",-32.391571,-3.81847
"2017-04-23","13:18:48",-32.391571,-3.81847
"2017-04-23","13:18:59",-32.391571,-3.81847
"2017-04-23","13:19:10",-32.391571,-3.81847
"2017-04-23","13:19:21",-32.391571,-3.81847
"2017-04-23","13:19:32",-32.391571,-3.81847
"2017-04-23","13:19:43",-32.391571,-3.81847
"2017-04-23","13:19:54",-32.391571,-3.81847
"2017-04-23","13:20:05",-32.391571,-3.81847
"2017-04-23","13:20:16",-32.391571,-3.81847
"2017-04-23","13:20:27",-32.391571,-3.81847
"2017-04-23","13:20:38",-32.391571,-3.81847
"2017-04-23","13:20:49",-32.391571,-3.81847
"2017-04-23","13:21:00",-32.391571,-3.81847
"2017-04-23","13:21:11",-32.391571,-3.81847
"2017-04-23","13:21:22",-32.391571,-3.81847
"2017-04-23","13:21:33",-32.391571,-3.81847
"2017-04-23","13:21:44",-32.391571,-3.81847
"2017-04-23","13:21:55",-32.391571,-3.81847
"2017-04-23","13:22:06",-32.391571,-3.81847
"2017-04-23","13:22:17",-32.391571,-3.81847
"2017-04-23","13:22:28",-32.391571,-3.81847
"2017-04-23","13:22:39",-32.391571,-3.81847
"2017-04-23","13:22:50",-32.391571,-3.81847
"2017-04-23","13:23:01",-32.391571,-3.81847
"2017-04-23","13:23:12",-32.391571,-3.81847
"2017-04-23","13:23:23",-32.391571,-3.81847
"2017-04-23","13:23:34",-32.391571,-3.81847
"2017-04-23","13:23:45",-32.391571,-3.81847
"2017-04-23","13:23:56",-32.391571,-3.81847
"2017-04-23","13:24:07",-32.391571,-3.81847
"2017-04-23","13:24:18",-32.391571,-3.81847
"2017-04-23","13:24:29",-32.391571,-3.81847
"2017-04-23","13:24:40",-32.391571,-3.81847
"2017-04-23","13:24:51",-32.391571,-3.81847
"2017-04-23","13:25:01",-32.391571,-3.81847
"2017-04-23","13:25:13",-32.391571,-3.81847
"2017-04-23","13:25:24",-32.391571,-3.81847
"2017-04-23","13:25:35",-32.391571,-3.81847
"2017-04-23","13:25:46",-32.391571,-3.81847
"2017-04-23","13:25:57",-32.391571,-3.81847
"2017-04-23","13:26:08",-32.391571,-3.81847
"2017-04-23","13:26:19",-32.391571,-3.81847
